PROVIRON  : 1
PROVISC  : 1
PROXALYOC LYOPHILISAT  : 2
PROZAC  : 3
PRUCALOPRIDE  : 2
PRUNIER D'AFRIQUE  : 2
PRUNINE GELEE  : 1
PRURITUS APPL LOCALE  : 1
PSEUDOEPHEDRINE  : 2
PSEUDOEPHEDRINE + CETIRIZINE  : 1
PSEUDOPHAGE  : 1
PSOCORTENE  : 1
PSORADERM  : 1
PSYCHO SOMA  : 2
PSYLIA  : 1
PSYLLIUM GRAINES  : 1
PSYLLIUM LANGLEBERT GRAINES  : 1
PULMADOL  : 1
PULMAX  : 1
PULMERAN  : 1
PULMICORT  : 4
PULMICORT TURBUHALER MICROG  : 3
PULMO XEDOL  : 1
PULMOBAILLY  : 1
PULMOCIS  : 1
PULMOCOD  : 1
PULMODEXANE  : 2
PULMOFLUIDE  : 1
PULMOFLUIDE EPHEDRINE  : 1
PULMOFLUIDE NR  : 1
PULMOFLUIDE SIMPLE  : 1
PULMOLL  : 1
PULMONASE  : 1
PULMOPHEDRYL  : 1
PULMORECTOL AD  : 1
PULMOSERUM  : 1
PULMOSODYL  : 2
PULMOTEC CREUSET  : 1
PULMOTHIOL  : 1
PULMOTHIOL AD  : 1
PULMOTHIOL AD ANC FORM  : 1
PULMOZYME  : 1
PULSTIM  : 1
PULVEOL  : 1
PULVI BACTERAMIDE  : 1
PULVO  : 2
PULVO NEOMYCINE  : 1
PUREGON  : 10
PUREGON CART  : 3
PURGANOL DAGUIN  : 1
PURIM  : 1
PURINETHOL  : 1
PURIVIST  : 1
PURSENNIDE  : 1
PYGEUM AFRICANUM EXTRAIT  : 1
PYGMAL  : 1
PYLERA  : 1
PYOCEFAL  : 1
PYOCEFAL IM  : 1
PYOCEFAL IV  : 1
PYOPEN  : 3
PYOREDOL GINGIVALE  : 1
PYOREX DENTIFRICE  : 1
PYOSTACINE  : 2
PYRADOL  : 2
PYRALVEX  : 3
PYRANTEL  : 3
PYRAX  : 1
PYRAX AD  : 1
PYRAX NR  : 1
PYRAZINAMIDE  : 1
PYREFLOR  : 1
PYREFLOR SHAMPOOING  : 1
PYREFLOR VAPO  : 1
PYRETHANE  : 1
PYRICAMPHRE  : 1
PYRIDIUM  : 1
PYRIDOSCORBINE  : 1
PYRIDOSTIGMINE  : 1
PYRIDOSTIGMINE SIR  : 1
PYRIDOXAL PHOSPH  : 1
PYRIDOXINE  : 4
PYRIDOXINE / CYSTINE  : 1
PYRIDOXINE LABAZ  : 2
PYRIMETHAMINE  : 2
QLAIRA  : 1
QUADRAMET  : 1
QUADRASA RECTALE  : 1
QUAM  : 1
QUAM AD  : 1
QUASYM  : 3
QUESTRAN  : 1
QUETIAPINE  : 7
QUIETILINE Gé  : 1
QUIETIVAL  : 1
QUIETUDE SIR  : 1
QUINACRINE  : 1
QUINAGOLIDE  : 2
QUINAGOLIDE ET  : 1
QUINAPRIL  : 17
QUINAPRIL + HCTZ  : 1
QUINAPRIL HCTZ  : 6
QUINAPRIL HCTZ WIN  : 1
QUINAPRIL WIN  : 1
QUINIDURULE  : 1
QUINIMAX  : 10
QUINIMAX AD  : 1
QUININE ANTIPYRINE  : 1
QUININE BEN THIAMINE  : 1
QUININE BENZ + AUBEPINE  : 1
QUININE BISUL ASCOR ACIDE  : 1
QUININE CHL LAFRAN  : 2
QUININE DICHLTE  : 2
QUININE RENAUDIN  : 1
QUININE SULFATE LAF  : 2
QUININE UREE  : 1
QUININE VIT C GRAND  : 1
QUINISEDINE  : 1
QUINOCARBINE  : 3
QUINOFORME  : 3
QUINOFREE  : 1
QUINTALENE AD  : 1
QUINTONINE  : 2
QUINTOPAN  : 3
QUINTOPAN AD  : 2
QUITADRILL  : 1
QUITAXON  : 6
QUITAXON BV  : 1
QUIXIL COLLE  : 2
QUOTANE  : 1
QUOTIVIT O E  : 1
QUTENZA TRANSD  : 1
QVAR AUTOHALER (AIP) (UK)  : 1
QVAR AUTOHALER MICROG  : 1
QVAR AUTOHALER MICROG INH (DE)  : 1
QVAR AUTOHALER MICROG INH (GR)  : 1
QVARSPRAY MICROGRAMMES  : 1
R  : 2
RABEPRAZOLE  : 30
RABEPRAZOLE MYG  : 2
RABEPRAZOLE RATIO  : 2
RABIPUR  : 1
RACECADOTRIL  : 4
RADIO BARYX  : 1
RADIOGARDASE  : 1
RADIOPAQUE  : 1
RADIOPAQUE AROMATISE  : 1
RADIOPAQUE LAVEMENT  : 1
RADIOSELECTAN U  : 1
RADIOSELECTAN U V  : 7
RADIOSELECTAN UV  : 2
RADIUM  : 1
RALOPHARM  : 1
RALOXIFENE  : 8
RALTEGRAVIR  : 3
RALTITREXED  : 1
RAMAVIS Gé  : 3
RAMEMMA Gé  : 3
RAMET DALIBOUR  : 2
RAMIPRIL  : 105
RAMIPRIL + HCTZ  : 1
RAMIPRIL ARL  : 4
RAMIPRIL GEN  : 3
RAMIPRIL KRKA  : 4
RAMIPRIL PHARMA  : 3
RAMIPRIL PHARMEMMA  : 3
RAMIPRIL QUALIHEA  : 1
RAMIPRIL QUALIHEALTH  : 2
RAMIPRIL TORRENT  : 4
RAMIPRIL/HCTZ  : 6
RAMUCIRUMAB  : 1
RAMUCIRUMAB LLF10MG/ML  : 1
RANGASIL  : 2
RANGASIL RECTALE  : 1
RANIBIZUMAB  : 1
RANIPLEX  : 9
RANITIDINE  : 70
RANITIDINE APOTEX FR  : 2
RANITIDINE BGL  : 2
RANITIDINE GEN  : 1
RANITIDINE PHARMA  : 3
RANITIDINE QUALIMED  : 1
RANITIDINE SAINT-GER  : 2
RANITIDINE ST GERM  : 2
RAPAMUNE  : 6
RAPHANUS S POTIER  : 1
RAPIFEN  : 2
RAPILYSIN  : 1
RAPISCAN MCG  : 1
RAPITARD MC  : 1
RAPTIVA  : 1
RASAGILINE  : 1
RASBURICASE SOLV  : 1
RASILEZ  : 2
RASILEZ HCT  : 4
RATANHIA  : 1
RATIOGRASTIM  : 2
RATIOGRASTIM DSP SEC  : 2
RAUBASINE  : 3
RAXONE  : 1
REACTINE  : 1
REANUTRIFLEX G144/N8  : 2
REANUTRIFLEX G144/N8/E  : 3
REANUTRIFLEX OMEG G144/N8/E  : 3
REBETOL  : 2
REBIF  : 4
REBIF . MICROGR  : 1
REBIF CART  : 2
REBIF ET MICROGR  : 1
RECIVIT  : 3
RECIVIT SUBLING  : 2
RECOMBINATE  : 3
RECOMBINATE + BJ  : 2
RECOMBINATE + NEC  : 3
RECOMBINATE INJ+BJ  : 1
RECORDIL LA  : 1
RECORMON  : 9
RECTOGESIC RECTALE  : 1
RECTOLAX RECTALE  : 1
RECTOPANBILINE  : 1
RECTOPANBILINE AD  : 1
RECTOPANBILINE RECTAL  : 1
RECTOPHEDROL  : 1
RECTOPHEDROL AD  : 1
RECTOPHEDROL NR  : 1
RECTOPLEXIL  : 1
RECTOPLEXIL AD  : 1
RECTOQUOTANE  : 1
RECTOQUOTANE RECTALE  : 1
RECTOVALONE LAVEMENT  : 1
REDULIGNE  : 1
REFACTO AF  : 8
REFACTO AF PDR+SOL+NEC  : 1
REFACTO AF PDR+SOL+SER  : 1
REFACTO AF PDR+SOL+SERG  : 2
REFACTO AF SRG+MAT  : 1
REFERO  : 1
REFLEX SPRAY  : 1
REFLUDAN  : 1
REFRESH  : 1
REGADENOSON MCG  : 1
REGAINE  : 2
REGITINE  : 1
REGORAFENIB  : 1
REGORAFENIB BAYER SANT  : 1
REGRANEX  : 1
REINADIAL MP1  : 1
REINADIAL MP2  : 1
REINADIAL MP3  : 1
REINE PRES NATURA  : 1
REINETTE DUVAL  : 1
RELAXINE  : 1
RELAXODDI  : 1
RELEFACT LH-RH  : 1
RELENZA  : 1
RELISTOR  : 1
RELPAX  : 2
RELVENE  : 4
REMEX  : 1
REMICADE  : 1
REMIFENTANIL  : 18
REMINYL  : 7
REMODULIN  : 4
REMOPLEXE LEHNING  : 1
REMOVAB  : 2
REMOXIPRIDE ASTRA  : 1
REMSIMA  : 1
RENACIDINE  : 1
RENAGEL  : 3
RENESE  : 1
RENITEC  : 2
RENNIE  : 1
RENNIE ANIS  : 1
RENNIE DEFLATINE SS SUCRE  : 1
RENNIE MENTHE SS SUC CROQ  : 1
RENNIE ORANGE  : 1
RENNIE REFLUXINE  : 1
RENNIE SS SUCRE  : 2
RENNIECHEW  : 1
RENNIELIQUO SS SUCRE  : 1
RENOCIS TROUSSE  : 1
RENUTRYL  : 1
RENVELA  : 2
REOPRO  : 1
REPAGLINIDE  : 41
REPAGLINIDE ACC  : 3
REPAGLINIDE KRKA  : 3
REPAGLINIDE WINTHROP  : 1
REPARIL  : 5
REPEVAX  : 2
REPLAGAL  : 2
REPLENS VAGI  : 1
REPTILASE  : 1
REQUIP  : 8
RESCRIPTOR  : 1
RESCUEFLOW  : 1
RESERPINE NATIVELLE  : 1
RESIKALI RECT  : 1
RESIVIT  : 1
RESOLOR  : 2
RESPILENE  : 4
RESPILENE AD  : 2
RESTASIS  : 1
RESTORVOL ECOBAG  : 1
RESTRICAL ESTRAGON  : 2
RESTRICAL NOISETTE  : 2
RETACNYL  : 2
RETACRIT  : 11
RETARCYL  : 1
RETEPLASE  : 1
RETIGABINE  : 5
RETIGABINE ET TRAIT  : 1
RETIGABINE VLT  : 2
RETIN A  : 1
RETINOL  : 6
RETINOL + DE VITAMINES  : 1
RETINOVA  : 1
RETITOP  : 1
RETRALGAN  : 1
RETROVIR  : 5
RETROVIR BUV+SRG10ML  : 1
RETROVIR BUV+SRG1ML  : 1
REVASC  : 1
REVATIO  : 2
REVAXIS  : 2
REVIA  : 1
REVIPARINE AXa/0.25ML  : 1
REVIPARINE AXa/0.6ML  : 1
REVIPARINE AXa/0.9ML  : 1
REVITALOSE  : 1
REVITALOSE SS SUCRE  : 1
REVLIMID  : 4
REVOLADE  : 2
REVULSOLINE  : 1
REXORT  : 2
REYATAZ  : 5
RHENIUM SULFURE (186Re)  : 1
RHEOBRAL  : 1
RHEOFLUX  : 3
RHEOMACRODEX GLUCOSE  : 2
RHEOMACRODEX NACL  : 2
RHEOMACRODEX SORBITOL  : 2
RHEOSLANDER  : 2
RHI PHA AEROSOL  : 1
RHIGF1  : 1
RHIGF1-BP3  : 1
RHIN ATP AD ET  : 1
RHIN ATP AVEC VASOCONSTRICTEUR  : 1
RHINAAXIA  : 2
RHINADVIL M.GORGE  : 1
RHINADVIL RHUME  : 1
RHINADVILTAB  : 1
RHINALAIR  : 1
RHINALENE  : 1
RHINALLERGY  : 1
RHINAMIDE  : 2
RHINASPIR  : 1
RHINATHIOL  : 1
RHINATHIOL AD TOUX SECHE  : 1
RHINATHIOL CARBO AD  : 5
RHINATHIOL CARBO AD SS SUCRE  : 1
RHINATHIOL CARBO NR  : 1
RHINATHIOL CARBO NR SS  : 1
RHINATHIOL EXPECT  : 1
RHINATHIOL MAUX GORGE MENT  : 1
RHINATHIOL MAUX GORGE OR  : 1
RHINATHIOL PROMETHAZINE  : 2
RHINATHIOL RHUME  : 1
RHINATHIOL SS SUCRE GRAN  : 1
RHINATHIOL TETRACYCLINE  : 1
RHINATHIOL TOUX SECHE  : 1
RHINATHIOL TX SECHE  : 2
RHINATUX  : 2
RHINE INFANTILE  : 1
RHINEDRINE  : 1
RHINIBAR NR  : 1
RHINIREX  : 2
RHINISERYL  : 1
RHINO BLACHE  : 1
RHINO DESOCORT  : 1
RHINO LACTEOL  : 1
RHINO SULFURYL  : 1
RHINO-SULFORGAN  : 1
RHINOBEBE  : 1
RHINOBIOTAL  : 1
RHINOCORT MICROG  : 1
RHINOFEB  : 1
RHINOFEBRAL  : 1
RHINOFLUIMUCIL  : 1
RHINOMAXIL  : 1
RHINOPTEN  : 2
RHINOSTERINE HYDROC  : 1
RHINOSTERINE HYDROC FRAM  : 1
RHINOTROPHYL  : 2
RHINOVAC  : 1
RHINUREFLEX  : 1
RHINYL  : 1
RHONAL  : 1
RHOPHYLAC  : 2
RHUBARBE LAFRAN  : 1
RHUMABAUME  : 1
RHUMAGRIP  : 1
RHUS OPODELD LINIM  : 1
RHUS TOX  : 6
RHUS TOX BT50  : 1
RHUS TOX TB80  : 1
RIABAL  : 3
RIABAL RETARD  : 1
RIAMET  : 1
RIASTAP  : 1
RIBALGILASE  : 1
RIBAMYLASE U  : 2
RIBAMYLASE U FL125ML  : 1
RIBATRAN  : 1
RIBAVIRINE  : 15
RIBAVIRINE TBV  : 2
RIBOFLAVINE  : 1
RIBOMUNYL  : 4
RIBOMUSTIN  : 2
RICINUS  : 4
RICINUS TB80  : 1
RICRIDENE  : 2
RIDAURAN  : 1
RIFABUTINE  : 1
RIFADINE  : 3
RIFAMPICINE  : 2
RIFAMPICINE /ISONIAZIDE/PYRAZINAMIDE  : 1
RIFAMPICINE ISONIAZIDE  : 1
RIFAMPICINE SOLV  : 1
RIFAMYCINE  : 3
RIFAMYCINE CHIBRET  : 1
RIFAMYCINE CHIBRET MUI  : 1
RIFATER  : 1
RIFAXIMINE  : 2
RIFINAH  : 1
RIFOCINE  : 3
RIFOCINE IM  : 1
RILMENIDINE  : 16
RILPIVIRINE  : 1
RILUTEK  : 1
RILUZOLE  : 8
RILUZOLE PMCS  : 1
RIMACTAN  : 2
RIMENDIA  : 1
RIMETAZE  : 2
RIMEXOLONE  : 1
RIMIFON  : 6
RIMSO  : 1
RINAZINE  : 1
RINGER  : 17
RINGER BRU  : 1
RINGER ECOFLAC  : 3
RINGER FRF  : 2
RINGER FRF PO SIS-SEB  : 1
RINGER ISO  : 3
RINGER ISOTONIQUE  : 1
RINGER LACT  : 28
RINGER LACT FKF  : 2
RINGER LACT FKF FPE  : 2
RINGER LACT FRF  : 5
RINGER LACT FRF PO SIS-SEB  : 2
RINGER LACT FRF PVC  : 1
RINGER LACT G5  : 5
RINGER LACT G5 PO  : 3
RINGER LACT P  : 6
RINGER LACT P FNS  : 3
RINGER LACT P FS  : 3
RINGER LACT P N  : 3
RINGER LACT P PS  : 3
RINGER LACT PCA PO+DAT  : 2
RINGER LACT S  : 1
RINGER LACT T  : 1
RINGER LACT V  : 1
RINGER LACT VIAFLO  : 2
RINGER LACTATE  : 1
RINGER LACTATE GLUCOSE  : 1
RINGER VFX  : 1
RINOCLENIL  : 1
RINUREL  : 1
RINUTAN  : 2
RIOCIGUAT  : 7
RIOCIGUAT PELL  : 3
RIOPAN  : 2
RISEDRONATE  : 32
RISEDRONATE COLECALCIFEROL  : 1
RISORDAN  : 7
RISPERDAL  : 8
RISPERDALCONSTA  : 3
RISPERDALORO  : 5
RISPERIDONE  : 96
RISPERIDONE ARL  : 3
RISPERIDONE MYLAN PHARMA  : 3
RISPERIDONE PEL  : 1
RISPERIDONE QUG  : 3
RITALINE  : 5
RITIOMETAN  : 1
RITONAVIR  : 3
RITUXIMAB  : 1
RIVAROXABAN  : 3
RIVASTIGMINE  : 33
RIVASTIGMINE DIS TRANS  : 2
RIVASTIGMINE DISPO TRANS  : 1
RIVASTIGMINE TRANSDER  : 1
RIVOTRIL  : 5
RIZATRIPTAN  : 9
RIZATRIPTAN LYOPHILISAT  : 1
RIZATRIPTAN LYOPHYLISAT  : 1
RIZATRIPTAN ORODIS  : 1
RO5185426  : 1
ROACCUTANE  : 4
ROACTEMRA  : 3
ROBINUL  : 1
ROCALTROL  : 1
ROCALTROL MICROGRAMMES  : 1
ROCEPHINE  : 8
ROCEPHINE IM  : 1
ROCEPHINE IV  : 1
ROCGEL  : 1
ROCHAGAN  : 1
ROCMALINE  : 1
ROCMALINE DESODEE  : 2
RODOGYL  : 1
ROFERON A  : 16
ROFERON A CART  : 1
ROFLUAL  : 2
ROHYPNOL  : 2
ROLACTONE  : 1
ROMARENE  : 1
ROMARIN NATURA MEDICA  : 1
ROMARINEX  : 1
ROMIDEPSINE  : 1
ROMILAR  : 1
ROMIPLOSTIM  : 4
RONDOMYCINE  : 1
ROPINIROLE  : 74
ROPINIROLE ACC  : 5
ROPIVACAINE  : 34
ROPIVACAINE AMP10ML  : 3
ROPIVACAINE AMP20ML  : 2
ROPIVACAINE KBI  : 7
ROPIVACAINE KBI AMP10ML  : 1
ROPIVACAINE KBI AMP20ML  : 1
ROR  : 1
ROR VAX  : 1
ROSACED  : 1
ROSAMPLINE  : 2
ROSICED  : 1
ROSIGLITAZONE  : 3
ROSUVASTATINE  : 3
ROTARIX  : 1
ROTARIX APPLCT  : 1
ROTATEQ  : 1
ROTIGOTINE DERM  : 1
ROTIGOTINE TRANSD  : 4
ROUVAX  : 1
ROVALCYTE  : 2
ROVAMYCINE  : 7
ROVIGON  : 1
ROWASA  : 3
ROXAGAST  : 1
ROXITHROMYCINE  : 26
ROXITHROMYCINE NOR  : 1
ROXITHROMYCINE SEC  : 1
ROZACREME  : 1
ROZAGEL  : 1
ROZEX  : 3
RUBIDAZONE  : 1
RUBITRACINE  : 1
RUBITRACINE AD  : 1
RUBOZINC  : 1
RUCONEST  : 1
RUDI ROUVAX  : 1
RUDIVAX  : 1
RUFINAMIDE  : 4
RUFOL  : 1
RULID  : 3
RULID AD  : 1
RULID NR  : 1
RUMAFIT  : 1
RUMAFLUOR  : 1
RUMALON  : 1
RUMICINE  : 1
RUPATADINE  : 1
RUPTALGOR LOCALE  : 1
RUPTON CHRONULES  : 1
RUSCORECTAL  : 2
RUTOVINCINE  : 1
RUXOLITINIB  : 3
RUXOLITINIB NPH  : 3
RYTHMARONE  : 1
RYTHMODAN  : 4
RYTHMOL  : 1
S ACIDE  : 1
SABAL SERRUL  : 3
SABAL SERRUL BOI  : 1
SABRIL  : 2
SACNEL  : 2
SACOLENE  : 2
SAFLUTAN  : 1
SAGADREPS MENTHE  : 1
SAGADREPS ORANGE  : 1
SAGASPRAY  : 1
SAINT BOIS AD  : 1
SAINT URBAIN  : 1
SAINTE-ODILE N10  : 1
SAIZEN  : 5
SAIZEN +  : 1
SAIZEN CLICKEASY  : 1
SAIZEN EASYJECT  : 1
SALAGEN  : 1
SALAZOPYRINE  : 1
SALAZOPYRINE RECTALE  : 1
SALBUMOL  : 4
SALBUMOL FORT  : 1
SALBUTAMOL  : 16
SALBUTAMOL ASTHME  : 1
SALBUTAMOL INH  : 2
SALBUTAMOL OBSTETR  : 1
SALBUTINE  : 1
SALBUTINE INH  : 1
SALGYDAL NORAMIDOPYR  : 1
SALGYDAL NORAMIDOPYRIN AD  : 1
SALGYDAL NORAMIDOPYRINE  : 1
SALICAIRINE  : 1
SALICYLIQUE +BORIQUE +BORAX OC  : 1
SALICYLIQUE AC EMPLÂTRE  : 1
SALICYLIQUE AC OC  : 1
SALICYLIQUE ACIDE  : 1
SALICYLIQUE ACIDE DISPO  : 1
SALIFLORINE  : 1
SALIPRAN  : 1
SALMETEROL  : 2
SALVACYL  : 1
SANDIMMUN  : 7
SANDOCAL  : 1
SANDOGLOBULINE  : 9
SANDOSTATINE  : 9
SANGSUE EXTRAIT  : 1
SANITOS  : 1
SANMIGRAN  : 1
SANOFORMINE  : 1
SANOGYL BIFLUOR DENTIFRICE  : 2
SANOGYL BLANC  : 2
SANOGYL BLANC DENTIFRICE  : 5
SANOGYL ELIXIR DENTAIRE  : 1
SANOGYL ROSE  : 2
SANRUBINE  : 2
SANTANE A4  : 1
SANTANE A4 DOS  : 1
SANTANE C6 DOS  : 1
SANTANE D5  : 1
SANTANE D5 DOS  : 1
SANTANE F10  : 1
SANTANE F10 DOS  : 1
SANTANE H7  : 1
SANTANE H7 DOS  : 1
SANTANE N9  : 1
SANTANE N9 DOS  : 1
SANTANE O1  : 1
SANTANE O1 DOS  : 2
SANTANE R8  : 1
SANTANE R8 DOS  : 1
SANTANE V3  : 1
SANTANE V3 DOS  : 1
SANTE  : 1
SANTE DOS  : 1
SAPONARIA  : 5
SAPONARIA G  : 1
SAPONARIA TB80  : 1
SAPOREX ACIDE PH  : 1
SAPOREX PH  : 2
SAPROL  : 1
SAPROPTERINE  : 1
SAQUINAVIR  : 2
SARGEMAG  : 1
SARGENOR  : 5
SARGENOR SS SUCRE  : 1
SARGENOR SS SUCRE CROQUER  : 1
SARGENOR VITAMINE C  : 2
SARGENOR VITAMINE C CROQU  : 1
SARGEPIRINE  : 2
SARGRAMOSTIM  : 2
SARGRAMOSTIM LEDERLE  : 2
SARVIT A LA GLUCURONAMIDE  : 1
SARVIT A LA LYSINE  : 2
SATIVOL  : 1
SAUBACHROME LOCALE  : 1
SAVARINE  : 1
SAVENE  : 1
SAVON RAMET A HUILE CADE  : 1
SAXAGLIPTINE  : 1
SAXAGLIPTINE + MTF  : 2
SB240563  : 1
SCABECID  : 1
SCANDONEST  : 1
SCANDONEST NORADREN  : 1
SCANDONEST SPECIALE  : 1
SCANDYNE  : 1
SCARLENE  : 1
SCHERITONIN Gé  : 2
SCHOLL CORS  : 1
SCHOLL ONGLES INC  : 1
SCHOUM  : 2
SCHULZE BENGALAIS CIGARETTE  : 1
SCINTIMUN  : 1
SCLEREMO  : 2
SCOBUREN  : 1
SCOPODERM TTS SYST TRANSDERM  : 1
SCOPOLAMINE  : 8
SCOPOLAMINE DISPO TRANSDERM  : 1
SCOPOS  : 1
SCORBO BETAINE  : 1
SCROFULARIA  : 4
SEBAKLEN  : 1
SEBIPROX SHAMPOOING  : 1
SEBIVO  : 1
SEBRANE RHUME  : 1
SEBRANE TOUX SECHE  : 1
SECALIP  : 4
SECNIZOLE  : 1
SECNOL  : 1
SECRELUX U  : 1
SECRETOLINE  : 1
SECTRAL  : 5
SECUROPEN  : 2
SEDACOLLYRE  : 1
SEDACOLLYRE CETHEX  : 1
SEDACOLLYRE CETY  : 1
SEDALANDE  : 2
SEDALIUM  : 1
SEDALOZIA  : 1
SEDAPLAIE  : 1
SEDARENE  : 2
SEDARENE AD  : 1
SEDARTRYL  : 2
SEDASPIR  : 1
SEDATEX  : 1
SEDATIF PC  : 1
SEDATIF TIBER  : 1
SEDATONYL  : 1
SEDERMYL  : 2
SEDIBAINE  : 1
SEDIGRIPPAL A LA VITAMINE C  : 1
SEDO CARENA  : 1
SEDO HEMOSTATIQUE SIMPLE  : 1
SEDO HEMOSTATIQUE SULFAMIDE OVU  : 1
SEDOFLOR  : 1
SEDOL  : 2
SEDONALGINE  : 1
SEDOPAL  : 1
SEDOPHON PECTORAL SS SUCRE AD  : 1
SEDOPTIC  : 1
SEDORRHOIDE CRISE HEMORR  : 4
SEDORRHOIDE VEINOTONIQUE  : 1
SEEBRI BREEZ INH  : 1
SEGLOR  : 1
SEGLOR Gé  : 1
SEGLOR LYOPH  : 1
SEGOLAN  : 1
SEGONTINE  : 1
SELEGILINE  : 8
SELEGILINE LYOPHILISAT  : 1
SELEGILINE SCP  : 1
SELENION  : 1
SELENITE  : 1
SELENITE SODIUM  : 1
SELENITE SODIUM GELU  : 1
SELENIUM  : 1
SELENIUM APPLIC  : 1
SELEXID  : 1
SELGINE DENTIFRICE  : 1
SELINCRO  : 1
SELLIREX  : 1
SELOKEN  : 5
SELOZOK  : 3
SELSUN  : 1
SELUTRIO +C  : 4
SELUTRIO PS + C  : 1
SELUTRIO PS +C  : 3
SEMAP  : 1
SEMICID  : 1
SEMILENTE MC  : 1
SEMITARDUM HP  : 1
SEMPERA  : 1
SENE  : 1
SENE FEUILLE SACHET-DOSE  : 1
SENOKOT  : 2
SENOKOT BOITE  : 1
SENOPHILE  : 1
SENSIVISION PLANTAIN  : 1
SENSIVISION PLANTAIN COLL  : 1
SEPIA  : 5
SEPIA BILIAIRE  : 5
SEPIA BILIAIRE G  : 1
SEPIA BILIAIRE GLB DOSE  : 1
SEPTANEST  : 1
SEPTANEST AD  : 2
SEPTANEST ADR  : 2
SEPTEAL  : 1
SEPTIAPAISYL  : 1
SEPTICHROME  : 1
SEPTIDOSE  : 1
SEPTILINE  : 1
SEPTISEPT X  : 1
SEPTISOL  : 1
SEPTIVON  : 6
SEPTIVONCARE  : 1
SEPTOPAL BILLE USAGE CHIR  : 1
SERC  : 1
SERECOR  : 1
SERENIVAL  : 1
SERENOA REPENS EXTRAIT  : 1
SERESTA  : 2
SERETIDE DISKUS MICROG  : 6
SERETIDE MICROG  : 3
SEREVENT DISKUS MICROG  : 1
SEREVENT MICROG  : 2
SEREVENT MICROG +  : 1
SERIEL  : 1
SERMION  : 4
SERMION +  : 1
SERMION LYOPHILISAT  : 1
SEROPHY  : 2
SEROPLEX  : 5
SEROPRAM  : 5
SEROQUEL  : 4
SERORHINOL  : 1
SEROXYDAR  : 1
SERPASIL  : 2
SERRAPEPTASE GASTRO  : 1
SERTACONAZOLE  : 2
SERTRALINE  : 44
SERTRALINE ALS  : 1
SERTRALINE ARB  : 1
SERTRALINE LABO  : 1
SERTRALINE PHARMA LIC  : 1
SERUM ANTI DENDROAPSIS  : 1
SERUM ANTIBOTUL A+B  : 1
SERUM ANTIBOTULIQ A  : 1
SERUM ANTIBOTULIQ B  : 1
SERUM ANTIBOTULIQ C  : 1
SERUM ANTIBOTULIQ E  : 1
SERUM ANTIDIPHTERIQ  : 1
SERUM ANTIGANGREN  : 1
SERUM ANTIRABIQUE  : 1
SERUM ANTITETAN  : 1
SERUM ANTIVENIMEUX  : 1
SERUM ANTIVENIN AFRIQUE  : 1
SERUM BITIS ECHIS NAJA  : 1
SETOFILM FILM  : 2
SEVELAMER  : 1
SEVELAMER CARBONATE  : 1
SEVELAMER CARBONATE G  : 1
SEVIKAR  : 3
SEVOFLURANE LIQUIDE  : 2
SEVORANE LIQUIDE  : 2
SEVORANE LIQUIDE +SYST  : 2
SEVREDOL  : 2
SG  : 1
SGN  : 2
SIBELIUM  : 1
SIBUTRAL  : 2
SIBUTRAMINE  : 2
SICAZINE  : 1
SICAZINE POT  : 1
SICCAFLUID  : 1
SICCAFLUID UNI  : 1
SIFROL  : 8
SIGMACILLINA IM  : 1
SIGMAMYCINE  : 2
SIGNIFOR AMP1ML  : 3
SIKLOS  : 2
SILDENAFIL  : 30
SILDENAFIL ACC  : 3
SILDENAFIL SUS  : 1
SILIBININE  : 1
SILICONYL  : 1
SILIGAZ  : 1
SILIPRELE  : 1
SILKIS  : 2
SILODOSINE  : 2
SILODYX  : 2
SILOMAT  : 4
SILYMARINE  : 1
SIMACTIL LYOPHILISAT  : 1
SIMALUMAG  : 2
SIMBERT Gé  : 1
SIMDAX  : 1
SIMEPREVIR  : 1
SIMEPREVIR JNS  : 1
SIMETHICONE  : 1
SIMHOTA Gé  : 1
SIMPONI  : 2
SIMPONI SRG  : 2
SIMULECT  : 2
SIMVAHEXAL Gé  : 3
SIMVASTATINE  : 69
SIMVASTATINE ACF  : 2
SIMVASTATINE AHL  : 3
SIMVASTATINE AUR  : 3
SIMVASTATINE BSX  : 2
SIMVASTATINE EVOL  : 2
SIMVASTATINE GRD  : 2
SIMVASTATINE REF  : 3
SIMVASTATINE SUBST  : 1
SINAPISME RIGOLLOT SINAPISME  : 1
SINEMET  : 4
SINEQUAN  : 3
SINEX  : 1
SINGULAIR  : 4
SINTROM  : 1
SINUSITOL INH  : 2
SINUSPRAY  : 1
SIRDALUD  : 1
SIROCTID  : 3
SIROLIMUS  : 4
SIROP ADRIAN PHOLCO  : 1
SIROP ADRIAN PHOLCOD AD  : 1
SIROP FAMEL  : 1
SIROP MANCEAU  : 1
SIROP PETER'S  : 2
SIROP ROCHE  : 1
SIROP TEYSSEDRE  : 1
SIROP TEYSSEDRE ANCIEN FORMULE  : 1
SIROP VOSGES  : 2
SIROP VOSGES EXPECT  : 1
SIROP VOSGES SS SUCRE  : 1
SIRUCAP  : 1
SISEROL DISKUS MCROG INH  : 1
SISEROL MICROG  : 1
SISEROL MICROG +  : 1
SISOLLINE  : 4
SITAGLIPTINE  : 3
SITAGLIPTINE METFORMINE  : 1
SKELID  : 1
SKENAN  : 5
SKIACOL  : 1
SKINOREN  : 1
SLIMUM SUBLING  : 1
SMECTA  : 1
