MOVICOL CHOCOLAT PDR ORALE SACH,NORGINE PHARMA
GLUCOSE 20% SOL INJ AMPOULE 10ML,NULL
GLUCOSE 20% SOL INJ FV,NULL
GLUCOSE 30% SOL INJ AMPOULE 10ML,NULL
GLUCOSE 30% SOL INJ AMPOULE 20ML,NULL
MOVICOL SS AROME PDR ORALE SACH,NORGINE PHARMA
GLUCOSE 30% SOL INJ FV 250ML,NULL
GLUCOSE 30% SOL INJ FV 500ML,NULL
GLUCOSE 30% SOL INJ FV 1L,NULL
GLUCOSE 5% SOL INJ AMPOULE 10ML,NULL
GLUCOSE 5% SOL INJ AMPOULE 20ML,NULL
ROPIVACAINE KBI 2MG/ML INJ POC 100ML,FRESENIUS KABI FRANCE
GLUCOSE 5% SOL INJ FV 125ML,NULL
BICALUTAMIDE KBI 50MG CPR,FRESENIUS KABI FRANCE
GLUCOSE 5% SOL INJ FV 250ML,NULL
GLUCOSE 5% SOL INJ FV 500ML,NULL
GLUCOSE 5% SOL INJ FV 1L,NULL
GLUCOSE 5% SOL INJ FV 50/125ML,NULL
BICALUTAMIDE HXL 50MG CPR,SANDOZ
GLUCOSE 5% SOL INJ FV 100/125ML,NULL
GLUCOSE 5% SOL INJ FV 125/250ML,NULL
GLUCOSE 50% SOL INJ AMPOULE 20ML,NULL
BISOPROLOL RTP 1.25MG CPR,TEVA SANTE
BISOPROLOL RTP 2.5MG CPR,TEVA SANTE
BISOPROLOL RTP 3.75MG CPR,TEVA SANTE
ROPIVACAINE KBI 2MG/ML INJ POC 200ML,FRESENIUS KABI FRANCE
ROPIVACAINE KBI 2MG/ML INJ AMP 20ML,FRESENIUS KABI FRANCE
ROPIVACAINE KBI 5MG/ML INJ AMP 10ML,FRESENIUS KABI FRANCE
GRANISETRON ACT 1MG CPR NSFP,ACTAVIS FRANCE
GRANISETRON ACT 2MG CPR NSFP,ACTAVIS FRANCE
ROPIVACAINE KBI 7.5MG/ML INJ AMP10ML,FRESENIUS KABI FRANCE
ROPIVACAINE TVC 2MG/ML INJ POC 100ML,TEVA SANTE
ROPIVACAINE TVC 2MG/ML INJ POC 200ML,TEVA SANTE
GLUCOSE LAV 10% SOL INJ FP 1000ML,CHAIX ET DU MARAIS
GLUCOSE LAV 10% SOL INJ FP 250ML,CHAIX ET DU MARAIS
GLUCOSE LAV 10% SOL INJ FP 500ML,CHAIX ET DU MARAIS
REPAGLINIDE MYP 0.5MG CPR,MYLAN S.A.S
REPAGLINIDE MYP 1MG CPR,MYLAN S.A.S
REPAGLINIDE MYP 2MG CPR,MYLAN S.A.S
PANTOPRAZOLE CRT 20MG CPR,CRISTERS
GABAPENTINE EGL 400MG GELULE,EG LABO (EUROGENERICS)
GABAPENTINE EGL 100MG GELULE,EG LABO (EUROGENERICS)
GABAPENTINE EGL 600MG CPR,EG LABO (EUROGENERICS)
PANTOPRAZOLE CRT 40MG CPR,CRISTERS
GABAPENTINE RBX 600MG CPR,RANBAXY PHARMACIE GENERIQUES
GABAPENTINE RPG 800MG CPR,RANBAXY PHARMACIE GENERIQUES
PANTOPRAZOLE PHR 20MG CPR,PHR-LAB
ROPIVACAINE 10 MG/ML INJ AMP 10ML,NULL
ROPIVACAINE 2 MG/ML INJ AMP 10ML,NULL
ROPIVACAINE 2 MG/ML INJ POC 100ML,NULL
ROPIVACAINE 2 MG/ML INJ POC 200ML,NULL
ROPIVACAINE 7.5 MG/ML INJ AMP 10ML,NULL
PERINDOPRIL INDAP ZYD 2/0.625MG CPR,ZYDUS FRANCE
GLUCOSE 2.5% NACL 0.45% INJ POCHE 1L,NULL
GLUCOSE 2.5% NACL 0.45 INJ POC 500ML,NULL
GLUCOSE 2.5% NACL 0.45% SOL INJ FL,NULL
PERINDOPRIL INDAP ZYD 4/1.25 MG CPR,ZYDUS FRANCE
SODIUM BICARBONATE 1.4% INJ AMP 10ML,NULL
SODIUM BICARBONATE 1.4% INJ AMP 20ML,NULL
PANTOPRAZOLE PHR 40MG CPR,PHR-LAB
PERINDOPRIL INDAP SDZ 2/0.625MG CPR,SANDOZ
PERINDOPRIL INDAP SDZ 4/1.25MG CPR,SANDOZ
PERINDOPRIL INDAP TVC 2/0.625MG CPR,TEVA SANTE
NPLATE 0.25MG PDR ET SOL INJ,AMGEN EUROPE BV
ROTIGOTINE 2MG/24H DISP TRANSD,NULL
ROTIGOTINE 4MG/24H DISP TRANSD,NULL
ROTIGOTINE 6MG/24H DISP TRANSD,NULL
ROTIGOTINE 8MG/24H DISP TRANSD,NULL
LACOSAMIDE 10MG/ML SOL PER FLA 20ML,NULL
PERINDOPRIL INDAP TVC 4/1.25 MG CPR,TEVA SANTE
DICLOFENAC 4% SOL POUR PULV CUTANEE,NULL
NPLATE 0.50MG PDR ET SOL INJ,AMGEN EUROPE BV
SODIUM BICARBONATE 1.4% INJ FL 250ML,NULL
SODIUM BICARBONATE 1.4% INJ FL 500ML,NULL
SODIUM BICARBONATE 1.4% INJ FL 1L,NULL
SODIUM BICARBONATE 1.4% INJPOC 500ML,NULL
OXOMEMAZINE PHR 0.33MG/ML SOL BUV,TEVA SANTE
SODIUM BICARBONATE 1.4% INJ POCHE 1L,NULL
SODIUM BICARBONATE 1.4% INJ POCHE 2L,NULL
OXOMEMAZINE TVC 0.33MG/ML SOL BUV,TEVA SANTE
SODIUM BICARBONATE 1.4% INJ POCHE 3L,NULL
SODIUM BICARBONATE 1.4% INJ POCHE 5L,NULL
OXOMEMAZINE ZTV 0.33MG/ML SOL BUV,SANOFI AVENTIS FRANCE
SODIUM BICARBONATE 4.2% INJ AMP 10ML,NULL
SODIUM BICARBONATE 4.2% INJ AMP 20ML,NULL
SODIUM BICARBONATE 4.2% INJ,NULL
SODIUM BICARBONATE 4.2% INJ FL 500ML,NULL
SODIUM BICARBONATE 8.4% INJ AMP 10ML,NULL
SODIUM BICARBONATE 8.4% INJ AMP 20ML,NULL
SODIUM BICARBONATE 8.4% INJ FL 250ML,NULL
SODIUM CHLORURE 0.9% INJ AMP 2ML,NULL
SODIUM CHLORURE 0.9% INJ AMP 5ML,NULL
SODIUM CHLORURE 0.9% INJ AMP 10ML,NULL
SODIUM CHLORURE 0.9% INJ AMP 20ML,NULL
SODIUM CHLORURE 0.9% INJ FP 100ML,NULL
SODIUM CHLORURE 0.9% INJ FP 125ML,NULL
SODIUM CHLORURE 0.9% INJ FP 250ML,NULL
SODIUM CHLORURE 0.9% INJ FP 500ML,NULL
SODIUM CHLORURE 0.9% INJ FP 1L,NULL
SODIUM CHLORURE 0.9% INJ FV 125ML,NULL
SODIUM CHLORURE 0.9% INJ FV 250ML,NULL
SODIUM CHLORURE 0.9% INJ FV 500ML,NULL
SODIUM CHLORURE 0.9% INJ FV 1L,NULL
SODIUM CHLORURE 0.9% INJ FV 50/125ML,NULL
SODIUM CHLORURE 0.9% INJFV 100/125ML,NULL
SODIUM CHLORURE 0.9% INJFV 125/250ML,NULL
SODIUM CHLORURE 0.9% INJ POCHE 50ML,NULL
SODIUM CHLORURE 0.9% INJ POCHE 100ML,NULL
SIMVASTATINE BGA 20MG CPR,BIOGARAN
SIMVASTATINE BGA 40MG CPR,BIOGARAN
SODIUM CHLORURE 0.9% INJ POCHE 250ML,NULL
SIMVASTATINE RPG 20MG CPR,RANBAXY PHARMACIE GENERIQUES
CLARITHROMYCINE ARW LM 500MG CPR,ARROW GENERIQUES
CLARITHROMYCINE EG LM 500MG CPR,EG LABO (EUROGENERICS)
CLARITHROMYCINE MYL LM 500MG CPR,MYLAN S.A.S
CLARITHROMYCINE QUA LM 500MG CP NSFP,QUALIMED
CLARITHROMYCINE TVC LM 500MG CPR,TEVA SANTE
SODIUM CHLORURE 0.9% INJ POCHE 500ML,NULL
SODIUM CHLORURE 0.9% INJ POCHE 1L,NULL
SODIUM CHLORURE 0.9% INJ POCHE 2L,NULL
SODIUM CHLORURE 0.9% INJ POCHE 3L,NULL
SODIUM CHL 0.9% INJ POCHE 50+100ML,NULL
SODIUM CHL 0.9% INJ POCHE 100+100ML,NULL
SODIUM CHL 0.9% INJ POCHE 250+100ML,NULL
SODIUM CHLORURE 0.9% SOL 125ML,NULL
SODIUM CHLORURE 10% INJ AMP 10ML,NULL
SODIUM CHLORURE 10% INJ AMP 20ML,NULL
SODIUM CHLORURE 20% INJ AMP 10ML,NULL
SODIUM CHLORURE 20% INJ AMP 20ML,NULL
SODIUM CHLORURE 30% INJ FL 1L,NULL
SODIUM CHLORURE 5.85% INJ AMP 20ML,NULL
POTASSIUM CHLORURE 10% INJ AMP 10ML,NULL
POTASSIUM CHLORURE 10% INJ AMP 20ML,NULL
POTASSIUM CHLORURE 15% INJ AMP 10ML,NULL
POTASSIUM CHLORURE 20% INJ AMP 5ML,NULL
POTASSIUM CHLORURE 20% INJ AMP 10ML,NULL
POTASSIUM CHLORURE 20% INJ AMP 20ML,NULL
POTASSIUM CHLORURE 7.46% INJ AP 10ML,NULL
POTASSIUM CHLORURE 7.46% INJAMP 20ML,NULL
FLUCONAZOLE KBI 2MG/ML SOL INJ 100ML,FRESENIUS KABI FRANCE
PRAVASTATINE LBR 20MG CPR,BOUCHARA RECORDATI
FLUCONAZOLE KBI 2MG/ML SOL INJ 200ML,FRESENIUS KABI FRANCE
FLUCONAZOLE KBI 2MG/ML SOL INJ 50ML,FRESENIUS KABI FRANCE
PRAVASTATINE LBR 40MG CPR,BOUCHARA RECORDATI
AMOX/AC CLAV TVS 100MG/12.5MG ENF,TEVA SANTE
PRAZEPAM ARW 10MG CPR,ARROW GENERIQUES
PRAZEPAM BGA 10MG CPR,BIOGARAN
LEVOCETIRIZINE ACT 5MG CPR,ACTAVIS FRANCE
LEVOCETIRIZINE MYL 5MG CPR,MYLAN S.A.S
LERCANIDIPINE CRT 10MG CPR,CRISTERS
LERCANIDIPINE CRT 20MG CPR,CRISTERS
AMOROLFINE BGA 5% VERNIS MED,BIOGARAN
AMOROLFINE MYL 5% VERNIS MED,MYLAN S.A.S
AMOROLFINE PFA 5% VERNIS MED,PIERRE FABRE DERMATOLOGIE
ACETYLCYSTEINE EG 200MG PDR SS SUCRE,EG LABO (EUROGENERICS)
PAROXETINE EVO 20MG CPR,EVOLUGEN
AMOROLFINE ARW 5% VERNIS MED 20SP,ARROW GENERIQUES
AMOROLFINE EG 5% V.2.5ML 10SP,EG LABO (EUROGENERICS)
AMOROLFINE RTP 5% VERNIS MED,TEVA SANTE
AMOROLFINE TVC 5% VERNIS MED,TEVA SANTE
PAROXETINE TVC 20MG CPR,TEVA SANTE
ANASTROZOLE EVO 1MG CPR,EVOLUPHARM
ANASTROZOLE PHR LAB 1MG CPR,PHR-LAB
ANASTROZOLE SDZ 1MG CPR,SANDOZ
AMOX/AC CLAV TVS 500/62.5MG CPR AD,TEVA SANTE
AMOX/AC CLAV TVS 1G/125MG AD SACH 2,TEVA SANTE
CHLORHEX/CHLOROBUT MYL SOL BDB 90ML,MYLAN S.A.S
CHLORHEX/CHLOROBUT MYL SOL BDB 200ML,MYLAN S.A.S
CHLORHEX/CHLOROBUT MYL SOL BDB 500ML,MYLAN S.A.S
RISPERIDONE EVO 1MG CPR,EVOLUPHARM
RISPERIDONE EVO 2MG CPR,EVOLUPHARM
ESOMEPRAZOLE BGA 20MG GELULE,BIOGARAN
RISPERIDONE EVO 4MG CPR,EVOLUPHARM
DIACEREINE CRT 50MG GELULE,CRISTERS
CISNAF 100MBq/ML INJ,CIS BIO INTERNATIONAL
DIACEREINE EVO 50MG GELULE,EVOLUPHARM
DIACEREINE RTP 50MG GELULE,TEVA SANTE
ESOMEPRAZOLE BGA 40MG GELULE,BIOGARAN
ESOMEPRAZOLE EG 20MG GELULE,EG LABO (EUROGENERICS)
ESOMEPRAZOLE EG 40MG GELULE,EG LABO (EUROGENERICS)
ESOMEPRAZOLE MYL 20MG GELULE,MYLAN S.A.S
ESOMEPRAZOLE MYL 40MG GELULE,MYLAN S.A.S
ESOMEPRAZOLE ZEN 20MG GELULE,SANOFI AVENTIS FRANCE
ESOMEPRAZOLE ZEN 40MG GELULE,SANOFI AVENTIS FRANCE
CARBOPLATINE WTR 50MG/5ML SOL NSFP,SANOFI AVENTIS FRANCE
CARBOPLATINE WTR 150MG/15ML SOL NSFP,SANOFI AVENTIS FRANCE
LIDO 10MG/ML + ADR 0.01MG/ML FL 20ML,NULL
CARBOPLATINE WTR 450MG/45ML SOL NSFP,SANOFI AVENTIS FRANCE
CARBOPLATINE WTR 600MG/60ML SOL NSFP,SANOFI AVENTIS FRANCE
GLICLAZIDE ARW LM 30MG CPR,ARROW GENERIQUES
LIDO 20MG/ML + ADR 0.0125MG/ML 20ML,NULL
OMNISCAN 0.5MMOL/ML INJ SER PCO 10ML,GE HEALTHCARE SAS
GLICLAZIDE ISD LM 30MG CPR,TEVA SANTE
OMNISCAN 0.5MMOL/ML INJ SER PCO 15ML,GE HEALTHCARE SAS
OMNISCAN 0.5MMOL/ML INJ SER PCO 20ML,GE HEALTHCARE SAS
GLICLAZIDE ZEN LM 30MG CPR,SANOFI AVENTIS FRANCE
OMEPRAZOLE EVO 10MG GELULE,EVOLUGEN
OMEPRAZOLE EVO 20MG GELULE,EVOLUGEN
ESOMEPRAZOLE 20MG GELULE,NULL
ESOMEPRAZOLE 40MG GELULE,NULL
RAMIPRIL EVO 1.25MG CPR,EVOLUPHARM
RAMIPRIL EVO 2.5MG CPR,EVOLUPHARM
RAMIPRIL EVO 5MG CPR,EVOLUPHARM
RAMIPRIL EVO 10MG CPR,EVOLUPHARM
AMLODIPINE ISD 10MG GELULE,RATIOPHARM
CITALOPRAM ACT 20MG CPR,ACTAVIS FRANCE
AMLODIPINE ISD 5MG GELULE,RATIOPHARM
CITALOPRAM EVO 20MG CPR,EVOLUPHARM
TERBINAFINE EG 1% CREME,EG LABO (EUROGENERICS)
OMEPRAZOLE MYL 40MG PDR PERF,MYLAN S.A.S
FLUCONAZOLE EVO 100MG GELULE,EVOLUPHARM
FLUCONAZOLE EVO 50MG GELULE,EVOLUPHARM
FLUCONAZOLE TVC 2MG/ML INJ 100ML POC,TEVA SANTE
TERBINAFINE EVO 250MG CPR,EVOLUPHARM
TWYNSTA 40MG/10MG CPR,BOEHRINGER INGELHEIM INTERNATIONAL GmbH
FLUCONAZOLE TVC 2MG/ML INJ 200ML POC,TEVA SANTE
TELMISARTAN 40/AMLODIPINE 10MG,NULL
DICLOFENAC MYP 1% GEL,MYLAN
TWYNSTA 40MG/5MG CPR,BOEHRINGER INGELHEIM INTERNATIONAL GmbH
TELMISARTAN 40MG AMLODIPINE 5MG CPR,NULL
TWYNSTA 80MG/5MG CPR,BOEHRINGER INGELHEIM INTERNATIONAL GmbH
TELMISARTAN 80MG AMLODIPINE 5MG CPR,NULL
TWYNSTA 80MG/10MG CPR,BOEHRINGER INGELHEIM INTERNATIONAL GmbH
TELMISARTAN 80MG AMLODIPINE 10MG CPR,NULL
TRIMEBUTINE EVO 200MG CPR,EVOLUPHARM
TEICOPLANINE MYL 100MG PDR INJ NSFP,MYLAN S.A.S
TEICOPLANINE MYL 200MG PDR INJ NSFP,MYLAN S.A.S
TEICOPLANINE MYL 400MG PDR INJ NSFP,MYLAN S.A.S
FLUOXETINE ACT 20MG CPR DISP,ACTAVIS FRANCE
FLUOXETINE EVO 20MG GELULE,EVOLUPHARM
DICLOFENAC NEP 1% GEL,NEPENTHES
FLUOXETINE PHR LAB 20MG GELULE,PHR-LAB
DAFALGAN 500MG CPR,BRISTOL MYERS SQUIBB
CLOPIDOGREL WYE 75MG CPR NSFP,PFIZER
FLUMAZENIL WTR 0.5MG/5ML INJ NSFP,SANOFI AVENTIS FRANCE
FLUMAZENIL WTR 1MG/10ML SOL INJ NSFP,SANOFI AVENTIS FRANCE
NEBIVOLOL ACT 5MG CPR,ACTAVIS FRANCE
NEBIVOLOL CRT 5MG CPR,CRISTERS
NEBIVOLOL EVO 5MG CPR,EVOLUPHARM
LERCANIDIPINE EVO 10MG CPR,EVOLUPHARM
LERCANIDIPINE EVO 20MG CPR,EVOLUPHARM
CIPROFLOXACINE AGT 400MG/ 200ML NSFP,AGUETTANT
CIPROFLOXACINE MAC 400MG/200ML INJ,AGUETTANT
CIPROFLOXACINE PAN 400MG/200ML POC,PANPHARMA
CIPROFLOXACINE PAN 200MG/100ML POC,PANPHARMA
ENALAPRIL EVO 5MG CPR,EVOLUPHARM
CIPROFLOXACINE TVC 750MG CPR,TEVA SANTE
ENALAPRIL EVO 20MG CPR,EVOLUPHARM
CLARITHROMYCINE EVO 250MG CPR,EVOLUPHARM
CLARITHROMYCINE EVO 500MG CPR,EVOLUPHARM
BICALUTAMIDE EVO 50MG CPR,EVOLUPHARM
FOSFOMYCINE ZEN 3G GRANULES SACHET,SANOFI AVENTIS FRANCE
FOSFOMYCINE TVS 3G GRANULES SACHET,TEVA SANTE
AZITHROMYCINE EVO 250MG CPR NSFP,EVOLUPHARM
PHLOROGLUCINOL ACT 80MG CPR DISP,ACTAVIS FRANCE
GABAPENTINE EGL 800MG CPR,EG LABO (EUROGENERICS)
SPIRONOLACTONE ZYD 50MG CPR,ZYDUS FRANCE
OMACOR CAPS (GB) 2,NULL
SPIRONOLACTONE PFZ 25MG CPR,PFIZER
CETIRIZINE EVO 10MG CPR,EVOLUPHARM
LOSARTAN PHR 50MG CPR,PHR-LAB
LOSARTAN PHR 100MG CPR,PHR-LAB
PERINDOPRIL EG 8MG CPR,EG LABO (EUROGENERICS)
FRAGMINE 12 500UI AXa/0.5ML SOL INJ,PFIZER
DALTEPARINE 12 500UI AXa/0.5ML INJ,NULL
FRAGMINE 15 000UI AXa/0.6ML SOL INJ,PFIZER
DALTEPARINE 15 000UI AXa/0.6ML INJ,NULL
FRAGMINE 18 000UI AXa/0.72ML SOL INJ,PFIZER
DALTEPARINE 18 000UI AXa/0.72ML INJ,NULL
FRAGMINE 7 500UI AXa/0.3ML SOL INJ,PFIZER
DALTEPARINE 7 500UI AXa/0.3ML INJ,NULL
CROMOGLICATE BGA 2% COLLYRE FL 5ML,BIOGARAN
BETAHISTINE EG 8MG CPR,EG LABO (EUROGENERICS)
BUCCOSOIN SOL PR BDB FL 200ML,MERCK MEDICATION FAMILIALE
PROTOXYDE AZOTE LDH GAZ 47L C8,LINDE HEALTHCARE
BUCCOSOIN SOL PR BDB FL 500ML,MERCK MEDICATION FAMILIALE
MONO TILDIEM LP 300MG GELULE (GB),PHARMA LAB
MONO TILDIEM LP 300MG GELULE (GB) 2,MEDIWIN LIMITED
MONURIL 3G GRANULES SACHET (PT) 2,MEDIWIN LIMITED
LOSARTAN HCTZ PHR LAB 100/25MG CPR,PHR-LAB
LOSARTAN HCTZ PHR LAB 50/12.5MG CPR,PHR-LAB
BELANETTE 0.02MG/3MG CPR,BAYER SANTE
LOSARTAN HCTZ RTP 100/12.5MG CPR,TEVA SANTE
DOMPERIDONE ZEN 10MG CPR DISP,SANOFI AVENTIS FRANCE
INDAPAMIDE ARW LP 1.5MG CPR,ARROW GENERIQUES
LEVITRA 10MG CPR ORODISP,BAYER SCHERING PHARMA AG
INDAPAMIDE ZYD LP 1.5MG CPR,ZYDUS FRANCE
LEVOCETIRIZINE BGA 5MG CPR,BIOGARAN
VARDENAFIL 10MG COMPRIME ORODISP,NULL
LORATADINE ZYF 10MG CPR,ZYDUS FRANCE
SPIRAMYCINE CRT 3MUI CPR,CRISTERS
RISEDRONATE ISD 35MG CPR,TEVA SANTE
IPRATROPIUM ALM 0.5MG/2ML AD INHAL,ALMUS FRANCE
ACICLOVIR ALM 200MG CPR NSFP,ALMUS FRANCE
ALENDRONIQUE ACIDE ISD 70MG CPR,TEVA SANTE
ALENDRONIQUE ACIDE PHR 70MG CPR,PHR-LAB
DAFALGANHOP 1G CPR EFF,BRISTOL MYERS SQUIBB
GENTAMICINE BBM 1MG/ML FL 80ML SOL,B BRAUN MEDICAL
GENTAMICINE 1MG/ML FL  SOL PERF,NULL
GENTAMICINE BBM 3MG/ML FL 120ML NSFP,B BRAUN MEDICAL
GENTAMICINE 3MG/ML FL SOL PERF,NULL
GENTAMICINE BBM 3MG/ML FL 80ML NSFP,B BRAUN MEDICAL
CEFIXIME ZYD 200MG CPR,ZYDUS FRANCE
COVERSYL 5MG CPR (AIP) (PL),NULL
DORZOLAMIDE TIMOLOL TVC COLLYRE 5ML,TEVA SANTE
SPIRAM/METRO CRT 1.5MUI/250MG CPR,CRISTERS
NIFEDIPINE RTP 20MG/ML SOL BUV,NULL
BLEOMYCINE TVC 15000U PDR INJ,TEVA SANTE
XOLAIR 150MG SOL INJ SER 1ML,NOVARTIS PHARMA SAS
XOLAIR 75MG SOL INJ SER 0.5ML,NOVARTIS PHARMA SAS
FENOFIBRATE RPG 160MG CPR,RANBAXY PHARMACIE GENERIQUES
FENOFIBRATE ZEN 145MG CPR,SANOFI AVENTIS FRANCE
PARACETAMOL ARW 500MG GELULE,ARROW GENERIQUES
PARACETAMOL AWC 500MG CPR,ARROW GENERIQUES
PARACETAMOL BGA 500MG CPR,BIOGARAN
PARACETAMOL MAC 10MG/ML P50ML + SIT,MACOPHARMA
PARACETAMOL MAC 10MG/ML P100ML + SIT,MACOPHARMA
PARACETAMOL MAC 10MG/ML P100ML + SET,MACOPHARMA
CHLORHEXIDINE AL GIL 0.5% 500ML,GILBERT
XYLONOR 20MG/ML ADRENALINE SOL INJ,SEPTODONT SAS
OMALIZUMAB 150MG SOL INJ,NULL
OMALIZUMAB 75MG SOL INJ,NULL
SOLISPASM 80MG CPR ORODISP,ACTAVIS FRANCE
RALOXIFENE TVC 60MG CPR,TEVA SANTE
METHYLTHIONINIUM CHLO 5MG/ML SOL INJ,NULL
MYCOPHENOLATE ARW 500MG CPR,ARROW GENERIQUES
MYCOPHENOLATE EG 500MG CPR,EG LABO (EUROGENERICS)
MYCOPHENOLATE EG 250MG GELULE,EG LABO (EUROGENERICS)
ANTARENE CODEINE 200MG/30MG CPR,ELERTE
IBUPROFENE 200MG + CODEINE 30MG CPR,NULL
CICLETANINE MYL 50MG GELULE,MYLAN S.A.S
ANTARENE CODEINE 400MG/60MG CPR,ELERTE
IBUPROFENE 400MG + CODEINE 30MG CPR,NULL
HOSPASOL 167 MMOL/L SOL INJ,GAMBRO HOSPAL
HUMEX ALLERGIE LORATADINE 10MG CPR,URGO
HUMEX 750MG/10ML AD EXPECT SACH SS,URGO
DOSISEPTINE 0.05% SOL COL FL 45ML,GIFRER BARBEZAT
IMIPENEM CIL MYL 500/500MG INJ 30ML,MYLAN
GLUCOSAMINE 625MG GELULE,NULL
VOTRIENT 400MG CPR,GLAXOSMITHKLINE
PAZOPANIB 400MG CPR,NULL
CABAZITAXEL 60 MG SOL INJ FL,NULL
JEVTANA 60MG SOL INJ,SANOFI AVENTIS FRANCE
TENDOL 1% GEL,NEPENTHES
ALLOPURINOL PHR LAB 100MG CPR,PHR-LAB
ALLOPURINOL PHR LAB 200MG CPR,PHR-LAB
ALLOPURINOL PHR LAB 300MG CPR,PHR-LAB
AMISULPRIDE CRT 100MG CPR,CRISTERS
AMISULPRIDE CRT 200MG CPR,CRISTERS
AMLODIPINE PHR LAB 10MG GELULE,PHR-LAB
AMLODIPINE PHR LAB 5MG GELULE,PHR-LAB
SAFLUTAN 15MCG/ML COLLYRE,MSD FRANCE
OSMOTAN G10 SOL INJ POC 1L T-OFF,AGUETTANT
ALEVETABS 220MG CPR NSFP,BAYER SANTE FAMILIALE
BELLAFIT 0.5MG/ML SOL BUV GOUTTES,STREULI
PULMOTEC INHAL CREUSET,CYCLOPHARMA
ATROPINE 0.5MG/ML SOL BUV,NULL
ENALAPRIL HCTZ SDZ 20/12.5MG CPR,SANDOZ
TAXOTERE 160MG/8ML SOL INJ FL,SANOFI AVENTIS FRANCE
BRIMONIDINE SDZ 0.2% COLLYRE,SANDOZ
KETOCONAZOLE ZYD 2% GEL SACHET DOSE,ZYDUS FRANCE
MINOXIDIL MYL 5% SOL FL 60ML,MYLAN S.A.S
FLUCONAZOLE ZEN 200MG GELULE,SANOFI AVENTIS FRANCE
FLUCONAZOLE ZEN 50MG GELULE,SANOFI AVENTIS FRANCE
FINASTERIDE ACC 5MG CPR,ACCORD HEALTHCARE LTD
FLUCONAZOLE ZEN 100MG GELULE,SANOFI AVENTIS FRANCE
FINASTERIDE RTP 1MG CPR,TEVA SANTE
REPAGLINIDE BGA 0.5MG CPR,BIOGARAN
REPAGLINIDE BGA 1MG CPR,BIOGARAN
REPAGLINIDE BGA 2MG CPR,BIOGARAN
REPAGLINIDE EG 0.5MG CPR,EG LABO (EUROGENERICS)
REPAGLINIDE EG 1MG CPR,EG LABO (EUROGENERICS)
REPAGLINIDE EG 2MG CPR,EG LABO (EUROGENERICS)
REPAGLINIDE SDZ 0.5MG CPR,SANDOZ
REPAGLINIDE SDZ 1MG CPR,SANDOZ
REPAGLINIDE SDZ 2MG CPR,SANDOZ
REPAGLINIDE ZEN 0.5MG CPR,SANOFI AVENTIS FRANCE
REPAGLINIDE ZEN 1MG CPR,SANOFI AVENTIS FRANCE
REPAGLINIDE ZEN 2MG CPR,SANOFI AVENTIS FRANCE
ESOMEPRAZOLE RTP 20MG GELULE,TEVA SANTE
MANIDIPINE MYL 10MG CPR,MYLAN S.A.S
MANIDIPINE MYL 20MG CPR,MYLAN S.A.S
MANIDIPINE SDZ 10MG CPR,SANDOZ
MANIDIPINE SDZ 20MG CPR,SANDOZ
ESOMEPRAZOLE RTP 40MG GELULE,TEVA SANTE
ESOMEPRAZOLE TVC 20MG GELULE,TEVA SANTE
ESOMEPRAZOLE TVC 40MG GELULE,TEVA SANTE
RISPERIDONE MYL 3MG CPR DISP,MYLAN S.A.S
RISPERIDONE MYL 4MG CPR DISP,MYLAN S.A.S
PERINDOPRIL PHR LAB 8MG CPR,PHR-LAB
SIROCTID 0.05MG/ML SOL INJ SER 1ML,SIGMA TAU SARL
SIROCTID 0.1MG/ML SOL INJ SER 1ML,SIGMA TAU SARL
SIROCTID 0.5MG/ML SOL INJ SER 1ML,SIGMA TAU SARL
ALPROSTADIL PAN 0.5MG/ML SOL INJ AMP,PANPHARMA
ALPROSTADIL 0.5MG/ML SOL INJ,NULL
TOBRAMYCINE BBM 1MG/ML INJ 80ML NSFP,B BRAUN MEDICAL
ROPIVACAINE KBI 10MG/ML INJ AMP 10ML,FRESENIUS KABI FRANCE
ROPIVACAINE KBI 2MG/ML INJ AMP 10ML,FRESENIUS KABI FRANCE
ROPIVACAINE KBI 7.5MG/ML INJ AMP20ML,FRESENIUS KABI FRANCE
ROPIVACAINE REN 2MG/ML INJ POC 100ML,RENAUDIN
ROPIVACAINE REN 2MG/ML INJ POC 200ML,RENAUDIN
NUROFEN 400MG CAPSULE MOLLE NSFP,RECKITT BENCKISER HEALTHCARE
IBUPROFENE 400MG CAPSULE MOLLE,NULL
OFLOXACINE EVO 200MG CPR,EVOLUPHARM
LOSARTAN ISD 100MG CPR,TEVA SANTE
LOSARTAN ISD 50MG CPR,TEVA SANTE
NEUPRO 2+4+6+8MG/24H DISP TRANS NSFP,UCB PHARMA SA
ROTIGOTINE 2MG+4MG+6MG+8MG DISP DERM,NULL
GEMCITABINE KBI 200MG PDR INJ,FRESENIUS KABI FRANCE
GEMCITABINE KBI 1000MG PDR INJ,FRESENIUS KABI FRANCE
GEMCITABINE KBI 2000MG PDR INJ,FRESENIUS KABI FRANCE
OXALIPLATINE ACC 50MG/10ML SOL INJ,ACCORD HEALTHCARE FRANCE SAS
OXALIPLATINE ACC 100MG/20ML SOL INJ,ACCORD HEALTHCARE FRANCE SAS
TOBRAMYCINE BBM 3MG/ML INJ120ML NSFP,B BRAUN MEDICAL
TOBRAMYCINE BBM 3MG/ML INJ 80ML NSFP,B BRAUN MEDICAL
