"12485","PHOLCONES BISMUTH ","EUCALYPTOL"
"12486","PHOLCONES BISMUTH ","GUAIFENESINE"
"12487","PHOLCONES ","N/A"
"12488","PHOLCOSEDAL AD ","N/A"
"12489","PHORTISOLONE ","N/A"
"12490","PHOSCLEINE ","N/A"
"12491","PHOSMA HEMATOPORPHYRINE ","N/A"
"12492","PHOSMA ","N/A"
"12493","PHOSOFORME ","N/A"
"12494","PHOSOVEOL VIT C500 ","N/A"
"12495","PHOSPARTAN ","N/A"
"12496","PHOSPHALUGEL ","ALUMINIUM"
"12497","PHOSPHALUGEL ","N/A"
"12498","PHOSPHAROME ","N/A"
"12499","PHOSPHATE DIK ","PHOSPHATE"
"12500","PHOSPHATE DISOD ","N/A"
"12501","PHOSPHATE ","PHOSPHATE"
"12502","PHOSPHATE MONOK ","PHOSPHATE"
"12503","PHOSPHATE MONOPOTASSIQUE ","N/A"
"12504","PHOSPHOCHOLINE ","N/A"
"12505","PHOSPHOCYSTEAMINE PCH116MG GELU ","N/A"
"12506","PHOSPHOCYSTEAMINE PCH464MG GELU ","N/A"
"12507","PHOSPHOLINE IODIDE ","N/A"
"12508","PHOSPHONEUROS ","N/A"
"12509","PHOSPHORE / ELEMENT MINERAL ","N/A"
"12510","PHOSPHORE P32S2 ","N/A"
"12511","PHOSPHORE P32S2 FL185MBQ ","N/A"
"12512","PHOSPHORE P32S2 FL370MBQ ","N/A"
"12513","PHOSPHORE ALKO ","AMMONIUM"
"12514","PHOSPHORE ALKO ","GLYCEROL"
"12515","PHOSPHORE ALKO ","MANGANESE"
"12516","PHOSPHORE ALKO ","PHOSPHATE"
"12517","PHOSPHORE ELEMENT ","N/A"
"12518","PHOSPHORE MEDIFA ","AMMONIUM"
"12519","PHOSPHORE MEDIFA ","GLYCEROL"
"12520","PHOSPHORE MEDIFA ","MANGANESE"
"12521","PHOSPHORE MEDIFA ","PHOSPHATE"
"12522","PHOSPHORE ","PHOSPHORE"
"12523","PHOSPHOSORB ","CALCIUM"
"12524","PHOTOBARR ","PORMIFERE"
"12525","PHOTOFRIN ","PORMIFERE"
"12526","PHOXILIUM ","N/A"
"12527","PHYLARM ","N/A"
"12528","PHYSIOGINE ","ESTRIOL"
"12529","PHYSIOMYCINE ","METACYCLINE"
"12530","PHYSIONEAL G CFX PS5L+R ","N/A"
"12531","PHYSIONEAL G DIAL PERIT ","N/A"
"12532","PHYSIONEAL G +R ","N/A"
"12533","PHYSIONEAL G PS +R ","N/A"
"12534","PHYSIONEAL G CFX PS +R ","N/A"
"12535","PHYSIONEAL G +P ","N/A"
"12536","PHYSIONEAL G +V ","N/A"
"12537","PHYSIONEAL G PS +V ","N/A"
"12538","PHYSIONEAL G CFX PS R ","N/A"
"12539","PHYSIOS SUS ","N/A"
"12540","PHYSIOSPIR ","N/A"
"12541","PHYSIOSTAT ","N/A"
"12542","PHYSIOTENS ","MOXONIDINE"
"12543","PHYTACIS TROUSSE ","ACIDE PHYTIQUE"
"12544","PHYTAT DB ","ACIDE PHYTIQUE"
"12545","PHYTELIA DIGESTION ","N/A"
"12546","PHYTELIA DOUL ARTIC ","N/A"
"12547","PHYTELIA JAMB LOURD ","N/A"
"12548","PHYTELIA NERVOSITE ","N/A"
"12549","PHYTELIA SOMMEIL ","N/A"
"12550","PHYTELIA TONIQUE ","N/A"
"12551","PHYTEMAG ","ACHE"
"12552","PHYTEMAG ","BUCHU"
"12553","PHYTEMAG ","GINGEMBRE"
"12554","PHYTEMAG ","GLYCEROL"
"12555","PHYTEMAG ","MAGNESIUM"
"12556","PHYTEMAG ","PRELE"
"12557","PHYTEX ","N/A"
"12558","PHYTOCALM ","N/A"
"12559","PHYTOFLUIDE GINSENG ","N/A"
"12560","PHYTOGARGARISME LIQ GARG ","N/A"
"12561","PHYTOLACCA CAL ","N/A"
"12562","PHYTOMELIS ","N/A"
"12563","PHYTOMENADIONE VIT K1 ","N/A"
"12564","PHYTOTHERAPIE ","N/A"
"12565","PHYTOTHERAPIE SEDATIF ","N/A"
"12566","PHYTOTUX ","BAUME DE TOLU"
"12567","PHYTOTUX ","IPECA"
"12568","PIASCLEDINE ","AVOCAT"
"12569","PIASCLEDINE ","HUILE DE SOJA"
"12570","PIASCLEDINE ","SOJA"
"12571","PICATO ","N/A"
"12572","PICATO ","INGENOL"
"12573","PICIBANIL ","N/A"
"12574","PICLOXYDINE ","N/A"
"12575","PICOPREP ","ACIDE CITRIQUE"
"12576","PICOPREP ","OXYDE DE MAGNESIUM"
"12577","PICOPREP ","SODIUM"
"12578","PICOSULFATE +MGO2+CITRIQUE ","N/A"
"12579","PIENETT CORS PANS ","ACIDE SALICYLIQUE"
"12580","PILO ET ","PILOCARPINE"
"12581","PILO ","PILOCARPINE"
"12582","PILO ET ","N/A"
"12583","PILOBLOQ ","N/A"
"12584","PILOBLOQ ","PILOCARPINE"
"12585","PILOCARPINE ","N/A"
"12586","PILOCARPINE FAURE ","PILOCARPINE"
"12587","PILOCARPINE MART COLL ","PILOCARPINE"
"12588","PILOSELLE ","N/A"
"12589","PILOSURYL ","PHYLLANTUS"
"12590","PILOSURYL ","PILOSELLE"
"12591","PILOXIL ","N/A"
"12592","PILULES DUPUIS ","ALOES"
"12593","PILULES DUPUIS ","BISACODYL"
"12594","PILULES DUPUIS ","BOURDAINE"
"12595","PILULES PINK ","ANHYDRIDE ARSENIEUX"
"12596","PILULES PINK ","FER"
"12597","PILULES PINK ","GENTIANE"
"12598","PILULES PINK ","MANGANESE"
"12599","PILULES PINK ","NOIX VOMIQUE"
"12600","PIMAFUCINE ","BENZALKONIUM"
"12601","PIMAFUCINE ","NATAMYCINE"
"12602","PIMAFUCINE ","N/A"
"12603","PIMAFUCORT ","N/A"
"12604","PIMETIXENE ","N/A"
"12605","PIMOZIDE ","N/A"
"12606","PINAVERIUM ","N/A"
"12607","PINAVERIUM ","BROME"
"12608","PINAVERIUM ","PINAVERIUM"
"12609","PINAVERIUM BIP ","BROME"
"12610","PINAVERIUM BIP ","PINAVERIUM"
"12611","PINAVERIUM SVP ","BROME"
"12612","PINAVERIUM SVP ","PINAVERIUM"
"12613","PINDIONE ","N/A"
"12614","PINDIONE ","PHENINDIONE"
"12615","PINDOLOL CLOPAMIDE ","N/A"
"12616","PINDOLOL ","N/A"
"12617","PINORHINOL ","N/A"
"12618","PIOGLITAZONE ","N/A"
"12619","PIPAMPERONE ","N/A"
"12620","PIPEMIDIQUE ACIDE ","N/A"
"12621","PIPER/TAZOB ","N/A"
"12622","PIPER/TAZOB KBI ","N/A"
"12623","PIPER/TAZOB KBI PER ","N/A"
"12624","PIPER/TAZOB ","PIPERACILLINE"
"12625","PIPER/TAZOB ","TAZOBACTAM"
"12626","PIPERACILLINE IM IV ","N/A"
"12627","PIPERACILLINE + TAZOBACTAM ","N/A"
"12628","PIPERACILLINE ","N/A"
"12629","PIPERACILLINE ","PIPERACILLINE"
"12630","PIPERAQUINE + DHA ","N/A"
"12631","PIPERAZINE ","N/A"
"12632","PIPERAZINE ADRIAN ","PIPERAZINE"
"12633","PIPERAZINE BIPHAR SIR ","PIPERAZINE"
"12634","PIPERAZINE GFB ","N/A"
"12635","PIPERAZINE MIDY ","N/A"
"12636","PIPERILLINE IV ","N/A"
"12637","PIPERILLINE ","N/A"
"12638","PIPEROL FORT ","PIPERAZINE"
"12639","PIPIOL ","N/A"
"12640","PIPOBROMAN ","N/A"
"12641","PIPORTIL ","PIPOTIAZINE"
"12642","PIPORTIL L4 ","PIPOTIAZINE"
"12643","PIPORTIL M2 ","PIPOTIAZINE"
"12644","PIPOTIAZINE ","N/A"
"12645","PIPRAM AD ","N/A"
"12646","PIPRAM FORT ","N/A"
"12647","PIPRAM FORT ","ACIDE PIPEMIDIQUE"
"12648","PIPTAL ","BROME"
"12649","PIPTAL ","PIPENZOLATE"
"12650","PIPTAL PHENOBARBITAL ","N/A"
"12651","PIRACETAM ","N/A"
"12652","PIRACETAM ","PIRACETAM"
"12653","PIRACETAM UCB ","PIRACETAM"
"12654","PIRARUBICINE SOLV ","N/A"
"12655","PIRETANIDE ","N/A"
"12656","PIRFENIDONE ","N/A"
"12657","PIRIBEDIL ","N/A"
"12658","PIRILENE ","PYRAZINAMIDE"
"12659","PIROXICAM ","N/A"
"12660","PIROXICAM LYOPHILISAT ","N/A"
"12661","PIROXICAM EFFERVESCENTE ","N/A"
"12662","PIROXICAM ALPHARMA ","PIROXICAM"
"12663","PIROXICAM ","PIROXICAM"
"12664","PIROXICAM IM ","PIROXICAM"
"12665","PIROXICAM CRISTERS ","PIROXICAM"
"12666","PIROXICAM Gé ","PIROXICAM"
"12667","PIROXICAM EXPANPHARMA ","PIROXICAM"
"12668","PIROXICAM JUMER ","PIROXICAM"
"12669","PIRVINIUM ","N/A"
"12670","PISSENLIT SUPERDIET B ","PISSENLIT"
"12671","PITOLISANT ","N/A"
"12672","PITRESSIN ","N/A"
"12673","PITRESSINE ","N/A"
"12674","PIVALONE ","TIXOCORTOL"
"12675","PIVALONE NEOMYCINE ENDOSINUS ","N/A"
"12676","PIVALONE NEOMYCINE ","N/A"
"12677","PIVMECILLINAM ","N/A"
"12678","PIZOTIFENE ","N/A"
"12679","PKC ","N/A"
"12680","PKU DIAT ","N/A"
"12681","PLACENTAFIL ","N/A"
"12682","PLANOR ","ETHINYLESTRADIOL"
"12683","PLANOR ","NORGESTRIENONE"
"12684","PLANPHYLLINE ","ACIDE SORBIQUE"
"12685","PLANTAIN ","N/A"
"12686","PLAQUENIL ","HYDROXYCHLOROQUINE"
"12687","PLASMACAIR ","N/A"
"12688","PLASMAGEL DESODE GLUCOSE ","N/A"
"12689","PLASMAGEL DESODE SORBITOL ","N/A"
"12690","PLASMAGEL ","N/A"
"12691","PLASMALYTE G5 ","N/A"
"12692","PLASMALYTE G5 ","POTASSIUM"
"12693","PLASMALYTE G5 ","SODIUM CHLORURE"
"12694","PLASMALYTE G10 ","N/A"
"12695","PLASMALYTE G5 VIAFLO ","N/A"
"12696","PLASMALYTE ","N/A"
"12697","PLASMALYTE VIAFLO ","N/A"
"12698","PLASMARINE ","N/A"
"12699","PLASMAVOLUME ","N/A"
"12700","PLASMION ","N/A"
"12701","PLASMION ","MAGNESIUM"
"12702","PLASMION ","POTASSIUM"
"12703","PLASMION ","SODIUM CHLORURE"
"12704","PLASMION FFX ","N/A"
"12705","PLASMION FFX ","MAGNESIUM"
"12706","PLASMION FFX ","POTASSIUM"
"12707","PLASMION FFX ","SODIUM CHLORURE"
"12708","PLASMODEX ","N/A"
"12709","PLASMOHES ","AMIDON"
"12710","PLASMOHES ","HYDROXYETHYLAMIDON"
"12711","PLASMOHES T-OFF ","N/A"
"12712","PLASMUTAL ","N/A"
"12713","PLASTENAN ","ACEXAMATE"
"12714","PLASTENAN NEOMYCINE ","N/A"
"12715","PLASTENAN ","N/A"
"12716","PLATH LYSE ","DICHLOROPHENE"
"12717","PLAVIX ","CLOPIDOGREL"
"12718","PLAVIX (ADP) ","CLOPIDOGREL"
"12719","PLAVIX (ADP) (MWI) ","CLOPIDOGREL"
"12720","PLEBE ","N/A"
"12721","PLEGICIL ","N/A"
"12722","PLEGISOL ","N/A"
"12723","PLENESIA NERVOSITE ","ESCHSCHOLTZIA"
"12724","PLENESIA NERVOSITE ","PASSIFLORE"
"12725","PLENYL ","N/A"
"12726","PLEOCYT ","N/A"
"12727","PLERIXAFOR ","N/A"
"12728","PLERIXAFOR GZY ","PLERIXAFOR"
"12729","PLETAL ","CILOSTAZOL"
"12730","PLEXIUM LEHNING ","N/A"
"12731","PLIAGLIS ","LIDOCAINE"
"12732","PLIAGLIS ","TETRACAINE"
"12733","PLITICAN ","N/A"
"12734","PLUREXID ","CHLORHEXIDINE"
"12735","PLUREXID LOC ","CHLORHEXIDINE"
"12736","PLURIBIASE ","N/A"
"12737","PLURIBIASE ","BELLADONE"
"12738","PLURIBIASE ","ORGE"
"12739","PLURIBIASE ","PEPTONE"
"12740","PLURIBIASE ","PHENOLPHTALEINE"
"12741","PLURIBIASE ","ROMARIN"
"12742","PLURIFACTOR ","ACIDE DESOXYRIBONUCLEIQUE"
"12743","PLURIFACTOR ","GLYCINE"
"12744","PLURIFACTOR ","NICOTINAMIDE"
"12745","PLURIFACTOR ","PANTOTHENATE"
"12746","PLURIFACTOR ","PYRIDOXINE"
"12747","PLURIFACTOR ","RIBOFLAVINE"
"12748","PLURIFACTOR ","THIAMINE (VITAMINE B1)"
"12749","PMS-ISONIAZID ","N/A"
"12750","PMS-OXYBUTYNIN ","N/A"
"12751","PMS-OXYBUTYNIN ","OXYBUTYNINE"
"12752","PN ","N/A"
"12753","PNEUMASEPTIC AD ","SODIUM"
"12754","PNEUMASEPTIC AD ","SULFOGAIACOL"
"12755","PNEUMO ","N/A"
"12756","PNEUMOCLAR ","CARBOCISTEINE"
"12757","PNEUMOGEINE ","N/A"
"12758","PNEUMOGEINE BARBITAL ","N/A"
"12759","PNEUMOGENOL ","N/A"
"12760","PNEUMOPAN ","N/A"
"12761","PNEUMOPLASME GM SINAPISME ","N/A"
"12762","PNEUMOPLASME HISTAMINE CATAPL ","N/A"
"12763","PNEUMOPLASME PM SINAPISME ","N/A"
"12764","PNEUMOREL ","FENSPIRIDE"
"12765","PNEUMOREL ","N/A"
"12766","PNEUMOVAX ","ANTIGENE STREPTOCOCCUS"
"12767","PO ","ENOXOLONE"
"12768","PO ","N/A"
"12769","POCONEOL N1 GTTE ","N/A"
"12770","POCONEOL N10 GTTE ","N/A"
"12771","POCONEOL N11 GTTE ","N/A"
"12772","POCONEOL N12 GTTE ","N/A"
"12773","POCONEOL N13 GTTE ","N/A"
"12774","POCONEOL N14 GTTE ","N/A"
"12775","POCONEOL N16 GTTE ","N/A"
"12776","POCONEOL N17 GTTE ","N/A"
"12777","POCONEOL N18 GTTE ","N/A"
"12778","POCONEOL N2 GTTE ","N/A"
"12779","POCONEOL N20 GTTE ","N/A"
"12780","POCONEOL N21 GTTE ","N/A"
"12781","POCONEOL N22 GTTE ","N/A"
"12782","POCONEOL N24 GTTE ","N/A"
"12783","POCONEOL N25 GTTE ","N/A"
"12784","POCONEOL N26 GTTE ","N/A"
"12785","POCONEOL N27 GTTE ","N/A"
"12786","POCONEOL N28 GTTE ","N/A"
"12787","POCONEOL N3 GTTE ","N/A"
"12788","POCONEOL N31 GTTE ","N/A"
"12789","POCONEOL N34 GTTE ","N/A"
"12790","POCONEOL N35 GTTE ","N/A"
"12791","POCONEOL N37 GTTE ","N/A"
"12792","POCONEOL N4 GTTE ","N/A"
"12793","POCONEOL N43 GTTE ","N/A"
"12794","POCONEOL N44 GTTE ","N/A"
"12795","POCONEOL N48 GTTE ","N/A"
"12796","POCONEOL N5 GTTE ","N/A"
"12797","POCONEOL N50 GTTE ","N/A"
"12798","POCONEOL N51 GTTE ","N/A"
"12799","POCONEOL N53 GTTE ","N/A"
"12800","POCONEOL N54 GTTE ","N/A"
"12801","POCONEOL N55 GTTE ","N/A"
"12802","POCONEOL N56 GTTE ","N/A"
"12803","POCONEOL N57 GTTE ","N/A"
"12804","POCONEOL N58 GTTE ","N/A"
"12805","POCONEOL N6 GTTE ","N/A"
"12806","POCONEOL N63 GTTE ","N/A"
"12807","POCONEOL N66 GTTE ","N/A"
"12808","POCONEOL N67 GTTE ","N/A"
"12809","POCONEOL N69 GTTE ","N/A"
"12810","POCONEOL N7 GTTE ","N/A"
"12811","POCONEOL N71 GTTE ","N/A"
"12812","POCONEOL N73 GTTE ","N/A"
"12813","POCONEOL N75 GTTE ","N/A"
"12814","POCONEOL N76 GTTE ","N/A"
"12815","POCONEOL N77 GTTE ","N/A"
"12816","POCONEOL N79 GTTE ","N/A"
"12817","POCONEOL N8 GTTE ","N/A"
"12818","POCONEOL N9 GTTE ","N/A"
"12819","PODOPHYLLOTOXINE APPL ","N/A"
"12820","POISSON FOIE HUILE ZN OXYDE ","N/A"
"12821","POLARAMINE ","DEXCHLORPHENIRAMINE"
"12822","POLARAMINE PECTORAL ","N/A"
"12823","POLARAMINE REPETABS ","DEXCHLORPHENIRAMINE"
"12824","POLERY AD ","CODEINE"
"12825","POLERY AD ","ERYSIUM"
"12826","POLERY AD SS SUCRE ","CODEINE"
"12827","POLERY AD SS SUCRE ","ERYSIUM"
"12828","POLERY ","ERYSIUM"
"12829","POLERY ","PHOLCODINE"
"12830","POLERY ","N/A"
"12831","POLIODINE DERM ","N/A"
"12832","POLIODINE DERM ","IODE"
"12833","POLIODINE DERM ","POVIDONE"
"12834","POLIODINE DERMIQUE ","IODE"
"12835","POLIODINE DERMIQUE ","POVIDONE"
"12836","POLIODINE SCRUB ","N/A"
"12837","POLLEN EXTRAIT PHEOLE LYOP ","N/A"
"12838","POLYDEXA NEOSYNEPHRINE ","N/A"
"12839","POLYDEXA ","DEXAMETHASONE"
"12840","POLYDEXA ","NEOMYCINE"
"12841","POLYDEXA ","POLYMYXINE B"
"12842","POLYFRA ","FRAMYCETINE"
"12843","POLYFRA ","OXEDRINE"
"12844","POLYFRA ","POLYMYXINE B"
"12845","POLYFRA ","N/A"
"12846","POLYGAMMA ","N/A"
"12847","POLYGASTRYL ","N/A"
"12848","POLYGYNAX ","NEOMYCINE"
"12849","POLYGYNAX ","NYSTATINE"
"12850","POLYGYNAX ","POLYMYXINE B"
"12851","POLYGYNAX DC ","N/A"
"12852","POLYGYNAX VIRGO ","NEOMYCINE"
"12853","POLYGYNAX VIRGO ","NYSTATINE"
"12854","POLYGYNAX VIRGO ","POLYMYXINE B"
"12855","POLYIONIQUE G5 ","N/A"
"12856","POLYIONIQUE G5 CFX ","N/A"
"12857","POLYIONIQUE G5 VFO ","N/A"
"12858","POLYIONIQUE G10 PC ","N/A"
"12859","POLYIONIQUE G10 ","N/A"
"12860","POLYIONIQUE G10 VFO ","N/A"
"12861","POLYIONIQUE B27 FRF P ","N/A"
"12862","POLYIONIQUE B27 FRF PO ","N/A"
"12863","POLYIONIQUE B46 ","N/A"
"12864","POLYIONIQUE B66 ","N/A"
"12865","POLYIONIQUE G10 ","GLUCOSE"
"12866","POLYIONIQUE G10 ","POTASSIUM"
"12867","POLYIONIQUE G10 ","SODIUM CHLORURE"
"12868","POLYIONIQUE G10 P ","GLUCOSE"
"12869","POLYIONIQUE G10 P ","POTASSIUM"
"12870","POLYIONIQUE G10 P ","SODIUM CHLORURE"
"12871","POLYIONIQUE G10 PFNS ","N/A"
"12872","POLYIONIQUE G10 PCA PO+DAT ","GLUCOSE"
"12873","POLYIONIQUE G10 PCA PO+DAT ","POTASSIUM"
"12874","POLYIONIQUE G10 PCA PO+DAT ","SODIUM CHLORURE"
"12875","POLYIONIQUE G10 PCA PO+DAT ","N/A"
"12876","POLYIONIQUE G5 P ","GLUCOSE"
"12877","POLYIONIQUE G5 P ","POTASSIUM"
"12878","POLYIONIQUE G5 P ","SODIUM CHLORURE"
"12879","POLYIONIQUE G5 P N ","GLUCOSE"
"12880","POLYIONIQUE G5 P N ","POTASSIUM"
"12881","POLYIONIQUE G5 P N ","SODIUM CHLORURE"
"12882","POLYIONIQUE G5 PCA PO+DAT ","N/A"
"12883","POLYIONIQUE G5 PCA PO+DAT ","GLUCOSE"
"12884","POLYIONIQUE G5 PCA PO+DAT ","POTASSIUM"
"12885","POLYIONIQUE G5 PCA PO+DAT ","SODIUM CHLORURE"
"12886","POLYIONIQUE GL N4 ","N/A"
"12887","POLYIONIQUE GLC ","N/A"
"12888","POLYIONIQUE GLC ","CALCIUM"
"12889","POLYIONIQUE GLC ","GLUCOSE"
"12890","POLYIONIQUE GLC ","POTASSIUM"
"12891","POLYIONIQUE GLC ","SODIUM CHLORURE"
"12892","POLYIONIQUE GLUC K ","N/A"
"12893","POLYIONIQUE GLUCOSE ","N/A"
"12894","POLYKARAYA ","CROSPOVIDONE"
"12895","POLYKARAYA ","GOMME"
"12896","POLYKARAYA ","IODE"
"12897","POLYKARAYA ","KARAYA"
"12898","POLYMERAM ","N/A"
"12899","POLYMYXINE B ","N/A"
"12900","POLYMYXINE B ET ","POLYMYXINE B"
"12901","POLYPIRINE ","ACIDE ACETYLSALICYLIQUE"
"12902","POLYPIRINE ","CAFEINE"
"12903","POLYPIRINE ","REINE DES PRES"
"12904","POLYRHINIUM ","N/A"
"12905","POLYSILANE DELALANDE ","OXYDE D'ALUMINIUM"
"12906","POLYSILANE DELALANDE ","SIMETHICONE"
"12907","POLYSILANE JOULLIE ","DIMETICONE"
"12908","POLYSILANE JOULLIE ","HYDROXYDE D'ALUMINIUM"
"12909","POLYSILANE JOULLIE ","SORBITOL"
"12910","POLYSILANE JOULLIE NR ","N/A"
"12911","POLYSILANE MIDY ","DIMETICONE"
"12912","POLYSILANE MIDY GELEE ","N/A"
"12913","POLYSILANE REGLISSE MIDY ","ALUMINIUM"
"12914","POLYSILANE REGLISSE MIDY ","CALCIUM"
"12915","POLYSILANE REGLISSE MIDY ","DIMETICONE"
"12916","POLYSILANE REGLISSE MIDY ","GLYCINE"
"12917","POLYSILANE REGLISSE MIDY ","HYDROXYDE D'ALUMINIUM"
"12918","POLYSILANE REGLISSE MIDY ","MAGNESIUM"
"12919","POLYSILANE REGLISSE MIDY ","REGLISSE"
"12920","POLYSILANE UPSA ","DIMETICONE"
"12921","POLYSILANE UPSA ","N/A"
"12922","POLYTONYL AD ","N/A"
"12923","POLYTONYL ","N/A"
"12924","POLYVIDONE IODEE P-M ","N/A"
"12925","POLYVITAMINES ACD DULCIS ","N/A"
"12926","POLYVITAMINES ET OLIGOEL VIT C ","ACIDE ASCORBIQUE"
"12927","POLYVITAMINES ET OLIGOEL VIT C ","COBALT"
"12928","POLYVITAMINES ET OLIGOEL VIT C ","CYANOCOBALAMINE"
"12929","POLYVITAMINES ET OLIGOEL VIT C ","NICOTINAMIDE"
"12930","POLYVITAMINES ET OLIGOEL VIT C ","PANTOTHENATE"
"12931","POLYVITAMINES ET OLIGOEL VIT C ","PYRIDOXINE"
"12932","POLYVITAMINES ET OLIGOEL VIT C ","RIBOFLAVINE"
"12933","POLYVITAMINES ET OLIGOEL VIT C ","THIAMINE (VITAMINE B1)"
"12934","POLYVITAMINES ET OLIGOEL VIT C ","TOCOPHEROL ALFA"
"12935","POLYVITAMINES OLIGOEL LEDERLE ","ACIDE ASCORBIQUE"
"12936","POLYVITAMINES OLIGOEL LEDERLE ","ACIDE FOLIQUE"
"12937","POLYVITAMINES OLIGOEL LEDERLE ","CALCIUM"
"12938","POLYVITAMINES OLIGOEL LEDERLE ","COBALT"
"12939","POLYVITAMINES OLIGOEL LEDERLE ","CYANOCOBALAMINE"
"12940","POLYVITAMINES OLIGOEL LEDERLE ","ERGOCALCIFEROL"
"12941","POLYVITAMINES OLIGOEL LEDERLE ","FER"
"12942","POLYVITAMINES OLIGOEL LEDERLE ","IODE"
"12943","POLYVITAMINES OLIGOEL LEDERLE ","NICOTINAMIDE"
"12944","POLYVITAMINES OLIGOEL LEDERLE ","OXYDE DE MAGNESIUM"
"12945","POLYVITAMINES OLIGOEL LEDERLE ","POTASSIUM"
"12946","POLYVITAMINES OLIGOEL LEDERLE ","PYRIDOXINE"
"12947","POLYVITAMINES OLIGOEL LEDERLE ","RETINOL"
"12948","POLYVITAMINES OLIGOEL LEDERLE ","RIBOFLAVINE"
"12949","POLYVITAMINES OLIGOEL LEDERLE ","THIAMINE (VITAMINE B1)"
"12950","POLYVITAMINES OLIGOEL LEDERLE ","TOCOPHEROL ALFA"
"12951","POLYVITAMINES ","NICOTINAMIDE"
"12952","POLYVITAMINES ","PANTOTHENATE"
"12953","POLYVITAMINES ","PYRIDOXINE"
"12954","POLYVITAMINES ","RIBOFLAVINE"
"12955","POLYVITAMINES ","THIAMINE (VITAMINE B1)"
"12956","POLYVITAMINES ","N/A"
"12957","POMALIDOMIDE ","N/A"
"12958","POMALIDOMIDE CLG GELU ","POMALIDOMIDE"
"12959","POMMADE COCHON ","ACIDE SALICYLIQUE"
"12960","POMMADE GALLA ","N/A"
"12961","POMMADE MAURICE ","OXYDE MERCURIQUE JAUNE"
"12962","POMMADE MIDY RECTALE ","N/A"
"12963","POMMADE SOCA ","CETIOL"
"12964","PONALIDE ","N/A"
"12965","PONATINIB ","N/A"
"12966","PONATINIB ARIAD ","N/A"
"12967","PONDERAL ","FENFLURAMINE"
"12968","PONDERAL LONGUE ACTION ","FENFLURAMINE"
"12969","PONDOCIL ","PIVAMPICILLINE"
"12970","PONSTYL ","ACIDE MEFENAMIQUE"
"12971","PONTOCAINE ","N/A"
"12972","POR ","N/A"
"12973","PORFIMERE SODIQUE ","N/A"
"12974","POSACONAZOLE ","N/A"
"12975","POSEBOR ","N/A"
"12976","POSEDRINE ","BECLAMIDE"
"12977","POSICAINE ","N/A"
"12978","POSICOR ","N/A"
"12979","POSICYCLINE ","OXYTETRACYCLINE"
"12980","POSINE ","N/A"
"12981","POSPORAN ","N/A"
"12982","POTABA ","POTASSIUM"
"12983","POTABA ","N/A"
"12984","POTACTASOL ","TOPOTECAN"
"12985","POTASSION ","N/A"
"12986","POTASSIUM BIC ","N/A"
"12987","POTASSIUM BICARB ","N/A"
"12988","POTASSIUM CHL AP ","POTASSIUM"
"12989","POTASSIUM CHL ","N/A"
"12990","POTASSIUM CHL ","POTASSIUM"
"12991","POTASSIUM CHL P ","N/A"
"12992","POTASSIUM CHL AB10ML ","POTASSIUM"
"12993","POTASSIUM CHL SOL10ML ","POTASSIUM"
"12994","POTASSIUM CHL DEL ","N/A"
"12995","POTASSIUM CHL FRF ","POTASSIUM"
"12996","POTASSIUM CHL FRF AP ","POTASSIUM"
"12997","POTASSIUM CHL AV ","POTASSIUM"
"12998","POTASSIUM CHLORURE ","N/A"
"12999","POTASSIUM CHLORURE AP ","N/A"
"13000","POTASSIUM CHLORURE INJAMP ","N/A"
"13001","POTASSIUM CITRATE ","N/A"
"13002","POTASSIUM ELEMENT ","N/A"
"13003","POTASSIUM GLUCON APHP ","N/A"
"13004","POTASSIUM GLUCON ","N/A"
"13005","POTASSIUM GLUCONATE ","N/A"
"13006","POTASSIUM GLUCONATE H2 ","POTASSIUM"
"13007","POTASSIUM GLUCONATE H3 SANTE ","POTASSIUM"
"13008","POTASSIUM IODURE PCA ","IODE"
"13009","POTASSIUM IODURE PCA ","POTASSIUM"
"13010","POTASSIUM IODURE PCA ","N/A"
"13011","POTASSIUM LACT ","N/A"
"13012","POTASSIUM LACT ","POTASSIUM"
"13013","POTASSIUM PERCHLOR APHP ","N/A"
"13014","POTASSIUM PHOSP DIK ","N/A"
"13015","POTASSIUM PHOSP MONOK APHP ","PHOSPHATE"
"13016","POTASSIUM RCA ","N/A"
"13017","POVANYL ","N/A"
"13018","POVANYL A CROQUER ","N/A"
"13019","POVIDONE ","N/A"
"13020","POVIDONE IODEE ","N/A"
"13021","POVIDONE IODEE BAIN BOUCHE ","N/A"
"13022","POVIDONE IODEE PANS ","N/A"
"13023","POVIDONE IODEE MOUSSANTE ","N/A"
"13024","POVIDONE IODEE ALCOOL ","N/A"
"13025","POVIDONE IODEE ","IODE"
"13026","POVIDONE IODEE ","POVIDONE"
"13027","POVIDONE IODEE VAG ","IODE"
"13028","POVIDONE IODEE VAG ","POVIDONE"
"13029","POVIDONE IODEE MOUSS ","IODE"
"13030","POVIDONE IODEE MOUSS ","POVIDONE"
"13031","PRACTALIX ","SPIRONOLACTONE"
"13032","PRACTAZIN ","ALTIZIDE"
"13033","PRACTAZIN ","SPIRONOLACTONE"
"13034","PRADAXA ","DABIGATRAN"
"13035","PRADICAINE CORBADRINE ","N/A"
"13036","PRADICAINE SS VASOCONSTR ","APTOCAINE"
"13037","PRAGMAREL ","TRAZODONE"
"13038","PRAGMAREL ","N/A"
"13039","PRALIDOXIME SOLV ","N/A"
